id_anuncio,titulo_anuncio,provincia,municipio,tamano_m2,habitaciones,banos,planta,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion,estado,url_foto,precio_actual,precio_anterior,bajada_precio
106618,Piso en venta en Centro,Madrid,Alcorcón,83,3,2,2,True,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/7596.jpg,173847,187705,13858
106619,Piso en venta en Sur,Madrid,Leganés,153,1,1,5,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/3631.jpg,349925,387703,37778
106620,Piso en venta en Loranca,Madrid,Getafe,105,3,3,3,True,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/8611.jpg,238531,249601,11070
106621,Piso en venta en Norte,Madrid,Fuenlabrada,64,3,1,3,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3716.jpg,180504,184451,3947
106622,Piso en venta en Norte,Madrid,Parla,60,4,2,6,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3270.jpg,161950,176882,14932
106623,Piso en venta en Centro,Madrid,Pinto,59,3,1,Ático,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4576.jpg,164854,179247,14393
106624,Piso en venta en El Bercial,Madrid,Fuenlabrada,86,1,3,Bajo,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9211.jpg,186002,195363,9361
106625,Piso en venta en Norte,Madrid,Pinto,48,3,1,Bajo,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/1242.jpg,101930,105895,3965
106626,Piso en venta en Norte,Madrid,Parla,175,2,2,Bajo,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9880.jpg,406468,458383,51915
106627,Piso en venta en El Bercial,Madrid,Pinto,158,4,1,3,True,False,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/3035.jpg,365933,418195,52262
106628,Piso en venta en Centro,Madrid,Parla,173,4,2,5,False,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/5079.jpg,398575,440415,41840
106629,Piso en venta en Loranca,Madrid,Getafe,98,3,2,6,True,True,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/2945.jpg,204048,219377,15329
106630,Piso en venta en Loranca,Madrid,Leganés,126,4,2,3,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2386.jpg,293313,297343,4030
106631,Piso en venta en Norte,Madrid,Alcorcón,84,4,1,1,False,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/4470.jpg,190911,193922,3011
106632,Piso en venta en El Bercial,Madrid,Leganés,171,3,3,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7638.jpg,404705,432677,27972
106633,Piso en venta en Norte,Madrid,Móstoles,86,1,2,4,True,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/5355.jpg,211298,239845,28547
106634,Piso en venta en Sur,Madrid,Leganés,137,3,1,Bajo,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/8252.jpg,297888,332344,34456
106635,Piso en venta en Loranca,Madrid,Parla,48,2,2,1,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9723.jpg,137155,151405,14250
106636,Piso en venta en La Fortuna,Madrid,Parla,69,5,1,1,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5345.jpg,177904,184820,6916
106637,Piso en venta en Sur,Madrid,Móstoles,144,1,2,5,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9779.jpg,354439,361758,7319
106638,Piso en venta en Norte,Madrid,Fuenlabrada,169,3,1,2,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/9894.jpg,365626,414734,49108
106639,Piso en venta en Centro,Madrid,Parla,84,1,2,1,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3886.jpg,225724,232064,6340
106640,Piso en venta en Loranca,Madrid,Móstoles,136,5,2,Bajo,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/1267.jpg,310173,321027,10854
106641,Piso en venta en La Fortuna,Madrid,Parla,129,4,2,4,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2660.jpg,285820,318612,32792
106642,Piso en venta en Sur,Madrid,Alcorcón,79,4,3,6,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/8937.jpg,182921,204301,21380
106643,Piso en venta en Loranca,Madrid,Parla,91,5,1,Ático,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1013.jpg,228107,251592,23485
106644,Piso en venta en El Bercial,Madrid,Getafe,49,4,3,1,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2816.jpg,119531,122130,2599
106645,Piso en venta en Centro,Madrid,Móstoles,169,1,1,6,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5038.jpg,391422,402405,10983
106646,Piso en venta en Sur,Madrid,Pinto,155,4,2,3,True,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/6136.jpg,364473,410167,45694
106647,Piso en venta en El Bercial,Madrid,Leganés,116,5,1,3,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6442.jpg,274904,288140,13236
106648,Piso en venta en Norte,Madrid,Móstoles,131,5,1,1,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6395.jpg,319238,345808,26570
106649,Piso en venta en El Bercial,Madrid,Fuenlabrada,47,5,2,Bajo,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6774.jpg,130310,146091,15781
106650,Piso en venta en Sur,Madrid,Parla,137,2,2,5,False,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/6854.jpg,294309,306693,12384
106651,Piso en venta en Sur,Madrid,Móstoles,85,1,2,5,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4700.jpg,185306,190190,4884
106652,Piso en venta en Norte,Madrid,Alcorcón,131,5,1,4,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1406.jpg,294632,310308,15676
106653,Piso en venta en El Bercial,Madrid,Móstoles,129,1,2,4,True,True,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/1075.jpg,279111,301005,21894
106654,Piso en venta en El Bercial,Madrid,Alcorcón,177,2,2,Bajo,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9781.jpg,357854,381474,23620
106655,Piso en venta en Norte,Madrid,Parla,69,1,1,3,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/5779.jpg,170940,178033,7093
106656,Piso en venta en El Bercial,Madrid,Leganés,83,3,3,3,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2586.jpg,220837,234072,13235
106657,Piso en venta en Loranca,Madrid,Parla,169,2,1,5,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4711.jpg,366534,407740,41206
106658,Piso en venta en Norte,Madrid,Fuenlabrada,149,2,1,6,False,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/4888.jpg,289149,313318,24169
106659,Piso en venta en Centro,Madrid,Getafe,49,4,1,5,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7662.jpg,155380,162644,7264
106660,Piso en venta en Sur,Madrid,Leganés,48,5,2,2,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3411.jpg,143917,154869,10952
106661,Piso en venta en Centro,Madrid,Leganés,104,2,1,1,True,True,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/1614.jpg,237396,264646,27250
106662,Piso en venta en Loranca,Madrid,Getafe,98,1,3,5,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/3066.jpg,213596,222980,9384
106663,Piso en venta en Loranca,Madrid,Móstoles,122,3,1,1,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/6909.jpg,294916,303134,8218
106664,Piso en venta en La Fortuna,Madrid,Parla,63,1,1,Ático,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9205.jpg,164575,178169,13594
106665,Piso en venta en La Fortuna,Madrid,Móstoles,143,1,2,5,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5621.jpg,341822,366426,24604
106666,Piso en venta en La Fortuna,Madrid,Móstoles,112,3,2,6,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7014.jpg,219661,239079,19418
106667,Piso en venta en Norte,Madrid,Parla,77,4,3,3,True,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/1510.jpg,200865,204204,3339
106668,Piso en venta en El Bercial,Madrid,Fuenlabrada,60,5,1,1,False,False,True,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/5912.jpg,146466,151272,4806
106669,Piso en venta en Loranca,Madrid,Leganés,171,2,1,Bajo,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5752.jpg,387550,391169,3619
106670,Piso en venta en Centro,Madrid,Alcorcón,137,5,1,Ático,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6935.jpg,344357,387601,43244
106671,Piso en venta en Centro,Madrid,Getafe,88,4,1,4,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/1343.jpg,245033,259620,14587
106672,Piso en venta en Centro,Madrid,Leganés,53,3,1,5,True,True,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/7311.jpg,130905,148445,17540
106673,Piso en venta en Centro,Madrid,Móstoles,122,5,1,2,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9775.jpg,285125,325566,40441
106674,Piso en venta en La Fortuna,Madrid,Getafe,123,1,2,Bajo,True,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/5078.jpg,268909,271271,2362
106675,Piso en venta en Centro,Madrid,Alcorcón,130,2,3,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2328.jpg,270317,288068,17751
106676,Piso en venta en El Bercial,Madrid,Leganés,59,2,1,Ático,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8846.jpg,137743,146783,9040
106677,Piso en venta en La Fortuna,Madrid,Leganés,50,4,1,Bajo,False,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/2585.jpg,97346,106811,9465
106678,Piso en venta en Centro,Madrid,Fuenlabrada,45,4,2,1,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6007.jpg,138444,139922,1478
106679,Piso en venta en Norte,Madrid,Leganés,64,3,1,Ático,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2530.jpg,194406,221663,27257
106680,Piso en venta en Sur,Madrid,Leganés,174,4,2,4,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6999.jpg,385288,430680,45392
106681,Piso en venta en Sur,Madrid,Alcorcón,114,5,3,6,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3229.jpg,309967,311028,1061
106682,Piso en venta en Sur,Madrid,Alcorcón,46,2,1,Ático,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7003.jpg,99768,102582,2814
106683,Piso en venta en La Fortuna,Madrid,Getafe,175,3,3,6,True,True,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/5296.jpg,382078,429343,47265
106684,Piso en venta en Centro,Madrid,Móstoles,51,4,1,2,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8342.jpg,139185,143843,4658
106685,Piso en venta en Loranca,Madrid,Alcorcón,128,1,3,3,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/5442.jpg,325932,343913,17981
106686,Piso en venta en Loranca,Madrid,Getafe,98,2,3,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2999.jpg,216309,237455,21146
106687,Piso en venta en Loranca,Madrid,Leganés,85,3,1,Bajo,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1656.jpg,215734,217987,2253
106688,Piso en venta en La Fortuna,Madrid,Getafe,159,2,3,6,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7093.jpg,384008,422874,38866
106689,Piso en venta en El Bercial,Madrid,Getafe,177,5,2,Bajo,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9820.jpg,407478,424002,16524
106690,Piso en venta en Norte,Madrid,Getafe,146,4,2,3,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7949.jpg,367404,376857,9453
106691,Piso en venta en Norte,Madrid,Parla,126,4,3,6,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/3156.jpg,257291,261107,3816
106692,Piso en venta en Sur,Madrid,Getafe,107,4,3,5,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9332.jpg,233610,239081,5471
106693,Piso en venta en Sur,Madrid,Alcorcón,45,1,2,1,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2129.jpg,166859,180678,13819
106694,Piso en venta en Loranca,Madrid,Pinto,69,5,1,1,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8687.jpg,173308,197681,24373
106695,Piso en venta en Loranca,Madrid,Pinto,99,1,2,4,False,True,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/8727.jpg,208889,230240,21351
106696,Piso en venta en Sur,Madrid,Pinto,151,5,3,1,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7822.jpg,346819,370262,23443
106697,Piso en venta en Centro,Madrid,Pinto,109,5,2,1,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7174.jpg,283492,324705,41213
106698,Piso en venta en El Bercial,Madrid,Parla,81,5,1,2,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7138.jpg,185754,192444,6690
106699,Piso en venta en El Bercial,Madrid,Móstoles,156,4,2,Ático,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/6004.jpg,323389,363466,40077
106700,Piso en venta en El Bercial,Madrid,Getafe,51,4,1,2,False,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1051.jpg,122585,125562,2977
106701,Piso en venta en El Bercial,Madrid,Fuenlabrada,120,4,3,6,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/6542.jpg,296919,306892,9973
106702,Piso en venta en Sur,Madrid,Pinto,84,1,2,1,False,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2912.jpg,196855,211114,14259
106703,Piso en venta en Norte,Madrid,Leganés,45,3,2,2,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8830.jpg,87797,89147,1350
106704,Piso en venta en Sur,Madrid,Pinto,152,5,1,5,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9150.jpg,335888,350523,14635
106705,Piso en venta en El Bercial,Madrid,Pinto,112,1,2,4,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9298.jpg,271831,299161,27330
106706,Piso en venta en Sur,Madrid,Leganés,56,4,2,1,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/3034.jpg,142942,152867,9925
106707,Piso en venta en El Bercial,Madrid,Parla,173,4,1,Ático,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2830.jpg,394275,427609,33334
106708,Piso en venta en La Fortuna,Madrid,Leganés,170,3,2,2,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1312.jpg,385455,388424,2969
106709,Piso en venta en Loranca,Madrid,Leganés,45,4,1,3,True,False,False,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/4020.jpg,108802,112891,4089
106710,Piso en venta en Norte,Madrid,Parla,175,5,3,Ático,False,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/9881.jpg,363312,405088,41776
106711,Piso en venta en La Fortuna,Madrid,Leganés,161,2,2,2,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3372.jpg,372236,404266,32030
106712,Piso en venta en Centro,Madrid,Getafe,57,4,1,2,True,True,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/2853.jpg,135265,135285,20
106713,Piso en venta en Sur,Madrid,Pinto,149,3,1,6,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3991.jpg,344221,375289,31068
106714,Piso en venta en Centro,Madrid,Móstoles,178,2,2,3,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8351.jpg,417207,425537,8330
106715,Piso en venta en Sur,Madrid,Parla,69,5,1,4,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8938.jpg,160067,163240,3173
106716,Piso en venta en Loranca,Madrid,Fuenlabrada,132,5,3,3,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3818.jpg,300402,342270,41868
106717,Piso en venta en La Fortuna,Madrid,Parla,145,5,3,4,True,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4259.jpg,327545,375116,47571
106718,Piso en venta en Loranca,Madrid,Alcorcón,70,3,2,5,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8001.jpg,175129,188980,13851
106719,Piso en venta en El Bercial,Madrid,Fuenlabrada,176,2,3,6,False,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3896.jpg,398267,433601,35334
106720,Piso en venta en Loranca,Madrid,Alcorcón,146,5,2,3,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4558.jpg,326602,346539,19937
106721,Piso en venta en Loranca,Madrid,Parla,144,4,2,4,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9120.jpg,357910,405333,47423
106722,Piso en venta en El Bercial,Madrid,Alcorcón,69,2,1,4,False,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3948.jpg,136666,147379,10713
106723,Piso en venta en Sur,Madrid,Fuenlabrada,45,5,1,Bajo,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1047.jpg,134289,152975,18686
106724,Piso en venta en El Bercial,Madrid,Getafe,138,2,1,6,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7761.jpg,331560,342598,11038
106725,Piso en venta en La Fortuna,Madrid,Parla,112,4,1,Bajo,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8861.jpg,256692,260341,3649
106726,Piso en venta en Loranca,Madrid,Parla,67,1,2,2,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9692.jpg,178256,204657,26401
106727,Piso en venta en El Bercial,Madrid,Leganés,150,5,1,3,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9251.jpg,333762,358465,24703
106728,Piso en venta en Loranca,Madrid,Parla,139,4,1,4,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4005.jpg,337350,368452,31102
106729,Piso en venta en La Fortuna,Madrid,Pinto,106,3,3,Bajo,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4328.jpg,238837,251115,12278
106730,Piso en venta en Centro,Madrid,Pinto,173,5,2,2,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7913.jpg,388132,395908,7776
106731,Piso en venta en La Fortuna,Madrid,Parla,112,1,3,2,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6440.jpg,263173,296370,33197
106732,Piso en venta en Norte,Madrid,Getafe,74,4,3,Ático,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7554.jpg,179646,183542,3896
106733,Piso en venta en Norte,Madrid,Leganés,173,4,3,2,True,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/7952.jpg,370533,398447,27914
106734,Piso en venta en Norte,Madrid,Móstoles,92,2,1,Ático,True,False,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/4258.jpg,222326,250039,27713
106735,Piso en venta en Loranca,Madrid,Alcorcón,63,5,2,Ático,True,False,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/4148.jpg,133127,146313,13186
106736,Piso en venta en Sur,Madrid,Fuenlabrada,171,1,3,Bajo,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/1872.jpg,366550,403638,37088
106737,Piso en venta en Sur,Madrid,Móstoles,94,3,3,5,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/9606.jpg,212565,219914,7349
106738,Piso en venta en Sur,Madrid,Leganés,178,2,2,1,True,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/1720.jpg,365747,394587,28840
106739,Piso en venta en Loranca,Madrid,Pinto,107,5,1,6,True,True,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/3441.jpg,246952,248495,1543
106740,Piso en venta en La Fortuna,Madrid,Pinto,173,1,3,6,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2736.jpg,397687,401286,3599
106741,Piso en venta en Sur,Madrid,Pinto,92,2,2,5,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/3670.jpg,185847,206001,20154
106742,Piso en venta en Centro,Madrid,Getafe,133,1,1,Ático,False,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/6423.jpg,290004,324201,34197
106743,Piso en venta en Norte,Madrid,Pinto,171,1,1,5,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3505.jpg,410441,419008,8567
106744,Piso en venta en La Fortuna,Madrid,Fuenlabrada,80,2,1,Ático,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1772.jpg,174162,199008,24846
106745,Piso en venta en Norte,Madrid,Alcorcón,125,2,1,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8616.jpg,291137,296843,5706
106746,Piso en venta en Sur,Madrid,Parla,91,5,1,2,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6419.jpg,227751,242099,14348
106747,Piso en venta en La Fortuna,Madrid,Parla,71,2,2,6,False,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/1472.jpg,150039,154467,4428
106748,Piso en venta en El Bercial,Madrid,Móstoles,96,5,1,6,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9892.jpg,229863,233269,3406
106749,Piso en venta en Centro,Madrid,Alcorcón,119,1,3,1,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4444.jpg,286738,328279,41541
106750,Piso en venta en Sur,Madrid,Leganés,136,2,2,1,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/8431.jpg,309349,329707,20358
106751,Piso en venta en Sur,Madrid,Alcorcón,106,5,3,1,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/3737.jpg,240964,252902,11938
106752,Piso en venta en Centro,Madrid,Getafe,110,5,3,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7021.jpg,262895,275830,12935
106753,Piso en venta en Centro,Madrid,Móstoles,124,3,1,2,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7910.jpg,298237,307559,9322
106754,Piso en venta en El Bercial,Madrid,Móstoles,174,5,1,4,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/3636.jpg,357209,409122,51913
106755,Piso en venta en Sur,Madrid,Getafe,108,5,2,1,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/6437.jpg,244348,262268,17920
106756,Piso en venta en Loranca,Madrid,Alcorcón,73,3,2,Bajo,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1796.jpg,175452,189404,13952
106757,Piso en venta en Sur,Madrid,Pinto,131,4,3,Bajo,False,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/2191.jpg,264828,293055,28227
106758,Piso en venta en Norte,Madrid,Getafe,140,2,1,1,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4523.jpg,355090,376808,21718
106759,Piso en venta en La Fortuna,Madrid,Pinto,75,3,1,1,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5525.jpg,172697,179934,7237
106760,Piso en venta en La Fortuna,Madrid,Fuenlabrada,127,5,3,1,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8076.jpg,293562,306454,12892
106761,Piso en venta en Norte,Madrid,Getafe,77,5,1,6,False,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/2512.jpg,188208,198039,9831
106762,Piso en venta en La Fortuna,Madrid,Pinto,144,2,2,Bajo,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5712.jpg,325372,353517,28145
106763,Piso en venta en Centro,Madrid,Alcorcón,117,1,3,3,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2607.jpg,273604,307696,34092
106764,Piso en venta en La Fortuna,Madrid,Pinto,175,3,1,4,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/8290.jpg,377271,391005,13734
106765,Piso en venta en La Fortuna,Madrid,Getafe,62,4,3,3,False,True,True,Central,Obra nueva,https://img-portal-inmo.com/fotos/3052.jpg,129196,140513,11317
106766,Piso en venta en Norte,Madrid,Leganés,170,2,1,Bajo,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/5603.jpg,341303,379730,38427
106767,Piso en venta en El Bercial,Madrid,Parla,51,2,1,Bajo,False,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/7720.jpg,85000,97680,12680
106768,Piso en venta en La Fortuna,Madrid,Getafe,168,3,1,2,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8517.jpg,375227,426316,51089
106769,Piso en venta en Loranca,Madrid,Parla,158,5,2,3,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2653.jpg,348712,382568,33856
106770,Piso en venta en La Fortuna,Madrid,Getafe,128,5,3,1,False,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6667.jpg,309316,353250,43934
106771,Piso en venta en El Bercial,Madrid,Alcorcón,128,4,2,5,True,True,False,Central,A reformar,https://img-portal-inmo.com/fotos/5600.jpg,293123,334438,41315
106772,Piso en venta en Norte,Madrid,Fuenlabrada,127,3,2,6,False,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/1087.jpg,263579,265341,1762
106773,Piso en venta en El Bercial,Madrid,Fuenlabrada,149,2,3,1,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2803.jpg,360915,396149,35234
106774,Piso en venta en Norte,Madrid,Parla,146,3,3,Bajo,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/8655.jpg,306154,336063,29909
106775,Piso en venta en Centro,Madrid,Alcorcón,137,1,1,2,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/7339.jpg,311105,342679,31574
106776,Piso en venta en Norte,Madrid,Pinto,104,2,1,3,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5532.jpg,256241,292314,36073
106777,Piso en venta en Centro,Madrid,Alcorcón,146,4,3,2,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5147.jpg,309631,322969,13338
106778,Piso en venta en Centro,Madrid,Alcorcón,68,4,1,4,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7990.jpg,155395,160903,5508
106779,Piso en venta en Norte,Madrid,Leganés,153,2,1,2,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9190.jpg,326641,350140,23499
106780,Piso en venta en Loranca,Madrid,Móstoles,138,5,3,4,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/6534.jpg,337471,352846,15375
106781,Piso en venta en Sur,Madrid,Getafe,108,2,2,6,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9455.jpg,227819,238735,10916
