id_anuncio,titulo_anuncio,provincia,municipio,tamano_m2,habitaciones,banos,planta,tiene_ascensor,tiene_terraza,tiene_trastero,calefaccion,estado,url_foto,precio_actual,precio_anterior,bajada_precio,precio_m2,tiene_imagen,path_imagen
106976,Piso en venta en La Fortuna,Madrid,Parla,45,4,3,Bajo,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8716.jpg,92295,99956,7661,2051.0,False,
106977,Piso en venta en Loranca,Madrid,Parla,72,4,2,Ático,True,False,True,Central,A reformar,https://img-portal-inmo.com/fotos/5381.jpg,179494,205791,26297,2492.972222222222,False,
106978,Piso en venta en Loranca,Madrid,Parla,112,1,1,1,True,True,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/8700.jpg,270324,297779,27455,2413.6071428571427,False,
106979,Piso en venta en Sur,Madrid,Alcorcón,149,2,2,2,False,False,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/8091.jpg,322213,342941,20728,2162.503355704698,False,
106980,Piso en venta en Sur,Madrid,Pinto,138,3,2,2,True,True,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4593.jpg,302868,306244,3376,2194.695652173913,False,
106981,Piso en venta en El Bercial,Madrid,Alcorcón,168,1,3,Bajo,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4649.jpg,389245,408144,18899,2316.934523809524,False,
106982,Piso en venta en Loranca,Madrid,Móstoles,168,5,2,Bajo,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/4729.jpg,400685,420006,19321,2385.029761904762,False,
106983,Piso en venta en Sur,Madrid,Pinto,66,2,1,5,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/5057.jpg,117691,129586,11895,1783.1969696969697,False,
106984,Piso en venta en Norte,Madrid,Alcorcón,133,3,1,2,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4318.jpg,289467,296896,7429,2176.4436090225563,False,
106985,Piso en venta en La Fortuna,Madrid,Leganés,89,5,1,Bajo,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/2205.jpg,173065,185870,12805,1944.5505617977528,False,
106986,Piso en venta en Norte,Madrid,Alcorcón,168,3,2,Ático,False,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4651.jpg,360141,381726,21585,2143.6964285714284,False,
106987,Piso en venta en La Fortuna,Madrid,Pinto,123,3,2,5,False,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/3153.jpg,256763,262166,5403,2087.5040650406504,False,
106988,Piso en venta en Loranca,Madrid,Pinto,83,2,3,3,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2540.jpg,183520,207977,24457,2211.0843373493976,False,
106989,Piso en venta en El Bercial,Madrid,Leganés,72,5,2,2,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9982.jpg,206781,226049,19268,2871.9583333333335,False,
106990,Piso en venta en Sur,Madrid,Getafe,174,1,1,4,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7096.jpg,398844,439138,40294,2292.206896551724,False,
106991,Piso en venta en Sur,Madrid,Pinto,131,1,1,1,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2825.jpg,291358,308632,17274,2224.1068702290077,False,
106992,Piso en venta en Sur,Madrid,Alcorcón,179,1,3,1,False,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4130.jpg,391976,441229,49253,2189.8100558659216,False,
106993,Piso en venta en Loranca,Madrid,Leganés,96,3,1,4,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/9357.jpg,169768,193353,23585,1768.4166666666667,False,
106994,Piso en venta en La Fortuna,Madrid,Parla,170,4,1,4,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1493.jpg,379899,381309,1410,2234.7,False,
106995,Piso en venta en Sur,Madrid,Pinto,117,2,1,6,False,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/7289.jpg,243973,260435,16462,2085.2393162393164,False,
106996,Piso en venta en Norte,Madrid,Fuenlabrada,138,1,3,Ático,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7289.jpg,347934,382973,35039,2521.2608695652175,False,
106997,Piso en venta en Sur,Madrid,Parla,46,2,3,3,True,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/3886.jpg,113171,127377,14206,2460.2391304347825,False,
106998,Piso en venta en Loranca,Madrid,Móstoles,61,3,1,Ático,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7672.jpg,193396,216257,22861,3170.4262295081967,False,
106999,Piso en venta en El Bercial,Madrid,Pinto,169,2,1,2,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1391.jpg,408226,468269,60043,2415.5384615384614,False,
107000,Piso en venta en Norte,Madrid,Leganés,175,1,2,Bajo,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2482.jpg,376600,419432,42832,2152.0,False,
107001,Piso en venta en Sur,Madrid,Parla,65,1,2,1,True,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/4910.jpg,147320,150084,2764,2266.4615384615386,False,
107002,Piso en venta en Sur,Madrid,Alcorcón,122,3,1,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5907.jpg,292298,299285,6987,2395.8852459016393,False,
107003,Piso en venta en Centro,Madrid,Alcorcón,123,3,2,4,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6445.jpg,285255,325997,40742,2319.1463414634145,False,
107004,Piso en venta en La Fortuna,Madrid,Pinto,95,5,1,Ático,False,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/4971.jpg,190041,190732,691,2000.4315789473685,False,
107005,Piso en venta en Norte,Madrid,Getafe,150,3,1,6,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/7931.jpg,313549,331282,17733,2090.326666666667,False,
107006,Piso en venta en Centro,Madrid,Fuenlabrada,149,4,2,2,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2363.jpg,325708,346784,21076,2185.959731543624,False,
107007,Piso en venta en El Bercial,Madrid,Pinto,54,4,3,Bajo,False,False,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/1828.jpg,86094,89443,3349,1594.3333333333333,False,
107008,Piso en venta en La Fortuna,Madrid,Leganés,160,1,3,6,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2801.jpg,369673,410152,40479,2310.45625,False,
107009,Piso en venta en Norte,Madrid,Parla,99,3,3,1,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8225.jpg,253131,284753,31622,2556.878787878788,False,
107010,Piso en venta en Sur,Madrid,Fuenlabrada,80,4,1,2,True,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/7561.jpg,181898,207992,26094,2273.725,False,
107011,Piso en venta en Norte,Madrid,Getafe,95,4,1,1,False,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/5179.jpg,199367,228287,28920,2098.6,False,
107012,Piso en venta en Sur,Madrid,Pinto,118,5,3,3,True,True,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/4106.jpg,297136,314596,17460,2518.101694915254,False,
107013,Piso en venta en La Fortuna,Madrid,Móstoles,61,3,3,6,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/1487.jpg,202899,231677,28778,3326.2131147540986,False,
107014,Piso en venta en Sur,Madrid,Fuenlabrada,105,5,3,1,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/9260.jpg,265465,284792,19327,2528.2380952380954,False,
107015,Piso en venta en El Bercial,Madrid,Getafe,135,2,1,Ático,False,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9118.jpg,283619,319066,35447,2100.8814814814814,False,
107016,Piso en venta en Loranca,Madrid,Pinto,139,5,1,3,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8339.jpg,325800,364299,38499,2343.884892086331,False,
107017,Piso en venta en Sur,Madrid,Pinto,124,2,2,3,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4934.jpg,288992,298721,9729,2330.5806451612902,False,
107018,Piso en venta en El Bercial,Madrid,Leganés,147,2,2,3,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/2553.jpg,333509,362058,28549,2268.7687074829932,False,
107019,Piso en venta en Loranca,Madrid,Pinto,92,3,2,Bajo,False,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/1623.jpg,187236,214513,27277,2035.1739130434783,False,
107020,Piso en venta en La Fortuna,Madrid,Móstoles,130,2,3,5,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2949.jpg,317763,342864,25101,2444.3307692307694,False,
107021,Piso en venta en La Fortuna,Madrid,Pinto,114,2,1,Bajo,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4942.jpg,263256,283886,20630,2309.2631578947367,False,
107022,Piso en venta en Norte,Madrid,Alcorcón,91,5,2,3,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6316.jpg,257222,281412,24190,2826.6153846153848,False,
107023,Piso en venta en El Bercial,Madrid,Getafe,54,3,2,2,False,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2212.jpg,147492,168042,20550,2731.3333333333335,False,
107024,Piso en venta en El Bercial,Madrid,Alcorcón,124,3,2,5,True,True,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/1751.jpg,277614,293765,16151,2238.8225806451615,False,
107025,Piso en venta en Centro,Madrid,Pinto,57,2,2,5,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/3068.jpg,136801,137580,779,2400.0175438596493,False,
107026,Piso en venta en Centro,Madrid,Móstoles,102,5,3,3,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5719.jpg,257753,264728,6975,2526.9901960784314,False,
107027,Piso en venta en Loranca,Madrid,Getafe,128,5,1,6,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6744.jpg,282261,322919,40658,2205.1640625,False,
107028,Piso en venta en Loranca,Madrid,Getafe,112,5,1,2,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8230.jpg,272291,282955,10664,2431.1696428571427,False,
107029,Piso en venta en Centro,Madrid,Pinto,128,5,1,1,True,True,False,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/2561.jpg,304386,338342,33956,2378.015625,False,
107030,Piso en venta en Loranca,Madrid,Móstoles,130,1,2,Bajo,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2473.jpg,285086,301489,16403,2192.9692307692308,False,
107031,Piso en venta en Sur,Madrid,Leganés,107,2,3,2,False,False,False,Central,A reformar,https://img-portal-inmo.com/fotos/9949.jpg,221303,222550,1247,2068.2523364485983,False,
107032,Piso en venta en Centro,Madrid,Getafe,87,2,3,5,False,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/3181.jpg,171605,180120,8515,1972.471264367816,False,
107033,Piso en venta en El Bercial,Madrid,Móstoles,74,2,3,2,False,True,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/2048.jpg,192109,204005,11896,2596.0675675675675,False,
107034,Piso en venta en Sur,Madrid,Fuenlabrada,111,3,1,Ático,False,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/5034.jpg,221598,229298,7700,1996.3783783783783,False,
107035,Piso en venta en Loranca,Madrid,Alcorcón,68,3,1,2,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3816.jpg,138951,159155,20204,2043.3970588235295,False,
107036,Piso en venta en La Fortuna,Madrid,Getafe,145,5,3,4,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8413.jpg,337285,387412,50127,2326.103448275862,False,
107037,Piso en venta en Norte,Madrid,Fuenlabrada,150,3,2,Bajo,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8636.jpg,310575,323456,12881,2070.5,False,
107038,Piso en venta en Centro,Madrid,Getafe,145,4,1,4,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/2097.jpg,315326,360704,45378,2174.6620689655174,False,
107039,Piso en venta en La Fortuna,Madrid,Leganés,52,2,1,1,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4375.jpg,131481,149624,18143,2528.480769230769,False,
107040,Piso en venta en Loranca,Madrid,Pinto,140,2,2,2,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7454.jpg,325046,371311,46265,2321.7571428571428,False,
107041,Piso en venta en El Bercial,Madrid,Móstoles,79,1,2,Bajo,True,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/2557.jpg,210172,233391,23219,2660.4050632911394,False,
107042,Piso en venta en Norte,Madrid,Getafe,140,1,1,Ático,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1904.jpg,357396,383596,26200,2552.8285714285716,False,
107043,Piso en venta en La Fortuna,Madrid,Móstoles,94,4,2,Ático,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9253.jpg,225883,239827,13944,2403.0106382978724,False,
107044,Piso en venta en Norte,Madrid,Parla,46,1,2,Ático,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8748.jpg,138930,139523,593,3020.217391304348,False,
107045,Piso en venta en Centro,Madrid,Getafe,88,5,2,5,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5609.jpg,222093,229227,7134,2523.784090909091,False,
107046,Piso en venta en Loranca,Madrid,Leganés,146,5,2,Bajo,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5241.jpg,347092,385584,38492,2377.3424657534247,False,
107047,Piso en venta en El Bercial,Madrid,Leganés,174,2,2,Bajo,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7967.jpg,380832,387310,6478,2188.689655172414,False,
107048,Piso en venta en Loranca,Madrid,Pinto,116,5,3,2,False,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/1085.jpg,262908,263425,517,2266.448275862069,False,
107049,Piso en venta en Norte,Madrid,Pinto,154,1,1,5,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8188.jpg,329003,368050,39047,2136.383116883117,False,
107050,Piso en venta en La Fortuna,Madrid,Fuenlabrada,173,4,3,3,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/6090.jpg,400973,424544,23571,2317.7630057803467,False,
107051,Piso en venta en Centro,Madrid,Leganés,147,5,3,6,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/2970.jpg,324384,343629,19245,2206.6938775510203,False,
107052,Piso en venta en Centro,Madrid,Móstoles,71,2,3,3,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1274.jpg,189656,197387,7731,2671.211267605634,False,
107053,Piso en venta en Loranca,Madrid,Parla,137,2,1,3,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4076.jpg,303399,341626,38227,2214.5912408759123,False,
107054,Piso en venta en La Fortuna,Madrid,Leganés,144,1,1,4,True,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/5142.jpg,299904,336671,36767,2082.6666666666665,False,
107055,Piso en venta en La Fortuna,Madrid,Getafe,175,5,1,2,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1245.jpg,419282,451079,31797,2395.897142857143,False,
107056,Piso en venta en Norte,Madrid,Leganés,161,1,3,1,False,True,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/9053.jpg,349493,380301,30808,2170.7639751552797,False,
107057,Piso en venta en Loranca,Madrid,Parla,166,2,1,Ático,False,True,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9915.jpg,373083,386836,13753,2247.487951807229,False,
107058,Piso en venta en Loranca,Madrid,Móstoles,154,4,3,4,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7367.jpg,332515,339707,7192,2159.188311688312,False,
107059,Piso en venta en Sur,Madrid,Getafe,117,5,2,Bajo,False,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/6168.jpg,212422,223008,10586,1815.5726495726497,False,
107060,Piso en venta en Loranca,Madrid,Fuenlabrada,74,4,1,3,True,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2938.jpg,145146,162053,16907,1961.4324324324325,False,
107061,Piso en venta en Centro,Madrid,Fuenlabrada,63,5,2,Bajo,False,False,False,No tiene,A reformar,https://img-portal-inmo.com/fotos/6305.jpg,106639,120919,14280,1692.6825396825398,False,
107062,Piso en venta en Norte,Madrid,Fuenlabrada,146,2,3,4,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/9107.jpg,344271,365802,21531,2358.0205479452056,False,
107063,Piso en venta en La Fortuna,Madrid,Pinto,111,5,1,Ático,True,False,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7886.jpg,266321,302162,35841,2399.288288288288,False,
107064,Piso en venta en Loranca,Madrid,Getafe,94,2,1,5,True,False,True,Central,Buen estado,https://img-portal-inmo.com/fotos/3572.jpg,230166,240330,10164,2448.574468085106,False,
107065,Piso en venta en Norte,Madrid,Fuenlabrada,92,3,2,3,False,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/4701.jpg,242468,256314,13846,2635.521739130435,False,
107066,Piso en venta en Loranca,Madrid,Pinto,47,2,3,2,True,True,False,Eléctrica,Obra nueva,https://img-portal-inmo.com/fotos/8380.jpg,129158,135318,6160,2748.0425531914893,False,
107067,Piso en venta en La Fortuna,Madrid,Leganés,110,2,3,3,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/8112.jpg,271310,281145,9835,2466.4545454545455,False,
107068,Piso en venta en El Bercial,Madrid,Getafe,150,5,1,3,True,False,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/4248.jpg,308735,327310,18575,2058.233333333333,False,
107069,Piso en venta en La Fortuna,Madrid,Getafe,155,4,1,5,True,False,False,Central,Obra nueva,https://img-portal-inmo.com/fotos/1063.jpg,355908,373920,18012,2296.18064516129,False,
107070,Piso en venta en La Fortuna,Madrid,Getafe,84,2,1,3,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/5363.jpg,252179,260328,8149,3002.1309523809523,False,
107071,Piso en venta en La Fortuna,Madrid,Alcorcón,169,5,1,Ático,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5092.jpg,365636,394636,29000,2163.526627218935,False,
107072,Piso en venta en Loranca,Madrid,Pinto,62,2,1,4,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8894.jpg,174104,191183,17079,2808.1290322580644,False,
107073,Piso en venta en Sur,Madrid,Móstoles,63,1,3,3,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/9473.jpg,165116,183399,18283,2620.8888888888887,False,
107074,Piso en venta en La Fortuna,Madrid,Alcorcón,133,1,1,5,True,False,False,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/5239.jpg,274009,306513,32504,2060.218045112782,False,
107075,Piso en venta en Centro,Madrid,Alcorcón,179,1,2,4,True,True,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/2687.jpg,404345,435134,30789,2258.91061452514,False,
107076,Piso en venta en Centro,Madrid,Alcorcón,101,1,1,Ático,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4666.jpg,233689,246433,12744,2313.7524752475247,False,
107077,Piso en venta en Norte,Madrid,Móstoles,174,4,1,Bajo,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/4892.jpg,357902,372012,14110,2056.9080459770116,False,
107078,Piso en venta en Sur,Madrid,Alcorcón,82,2,3,2,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/7336.jpg,193121,205335,12214,2355.1341463414633,False,
107079,Piso en venta en Norte,Madrid,Fuenlabrada,177,1,3,Ático,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/6177.jpg,412255,430930,18675,2329.124293785311,False,
107080,Piso en venta en Centro,Madrid,Getafe,126,5,3,3,True,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2163.jpg,293554,317731,24177,2329.7936507936506,False,
107081,Piso en venta en Centro,Madrid,Getafe,80,1,2,4,False,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7623.jpg,204207,204577,370,2552.5875,False,
107082,Piso en venta en El Bercial,Madrid,Pinto,132,3,3,3,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2303.jpg,305241,326928,21687,2312.431818181818,False,
107083,Piso en venta en La Fortuna,Madrid,Leganés,163,3,1,3,False,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/9526.jpg,355424,394865,39441,2180.5153374233128,False,
107084,Piso en venta en Centro,Madrid,Parla,129,4,3,5,True,False,False,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/2945.jpg,319750,333152,13402,2478.6821705426355,False,
107085,Piso en venta en Loranca,Madrid,Fuenlabrada,177,3,2,3,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/2541.jpg,403622,456381,52759,2280.3502824858756,False,
107086,Piso en venta en Loranca,Madrid,Móstoles,68,5,1,1,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/8680.jpg,167599,172164,4565,2464.6911764705883,False,
107087,Piso en venta en Norte,Madrid,Parla,74,1,1,2,True,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/7313.jpg,166216,185916,19700,2246.162162162162,False,
107088,Piso en venta en Norte,Madrid,Getafe,72,3,2,2,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/1732.jpg,156598,174011,17413,2174.972222222222,False,
107089,Piso en venta en La Fortuna,Madrid,Alcorcón,153,3,3,4,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/3632.jpg,336354,356253,19899,2198.392156862745,False,
107090,Piso en venta en La Fortuna,Madrid,Pinto,179,4,3,Bajo,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/4518.jpg,386523,386622,99,2159.346368715084,False,
107091,Piso en venta en El Bercial,Madrid,Pinto,79,3,3,Bajo,False,False,True,Gas Natural,Obra nueva,https://img-portal-inmo.com/fotos/7645.jpg,168027,170442,2415,2126.9240506329115,False,
107092,Piso en venta en Sur,Madrid,Leganés,163,1,3,Bajo,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/8572.jpg,320748,347253,26505,1967.7791411042945,False,
107093,Piso en venta en Norte,Madrid,Leganés,78,2,2,3,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/2567.jpg,181500,206773,25273,2326.923076923077,False,
107094,Piso en venta en La Fortuna,Madrid,Getafe,147,1,2,5,True,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1428.jpg,360787,384822,24035,2454.3333333333335,False,
107095,Piso en venta en Norte,Madrid,Fuenlabrada,161,3,3,4,True,True,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/3272.jpg,364394,406040,41646,2263.3167701863354,False,
107096,Piso en venta en La Fortuna,Madrid,Pinto,120,3,2,6,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/1775.jpg,270689,277074,6385,2255.741666666667,False,
107097,Piso en venta en Centro,Madrid,Parla,98,3,1,3,True,False,False,Central,Buen estado,https://img-portal-inmo.com/fotos/4099.jpg,246029,275529,29500,2510.5,False,
107098,Piso en venta en Norte,Madrid,Leganés,73,4,3,5,True,True,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/5654.jpg,157063,163268,6205,2151.5479452054797,False,
107099,Piso en venta en Centro,Madrid,Getafe,71,5,1,1,False,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6057.jpg,191986,195560,3574,2704.0281690140846,False,
107100,Piso en venta en Norte,Madrid,Fuenlabrada,57,1,1,4,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/8531.jpg,95433,102168,6735,1674.2631578947369,False,
107101,Piso en venta en Sur,Madrid,Getafe,86,3,1,4,True,False,True,No tiene,A reformar,https://img-portal-inmo.com/fotos/5190.jpg,166691,179314,12623,1938.2674418604652,False,
107102,Piso en venta en El Bercial,Madrid,Getafe,65,2,3,5,True,False,False,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/9487.jpg,144958,157808,12850,2230.123076923077,False,
107103,Piso en venta en Loranca,Madrid,Fuenlabrada,175,4,3,6,False,False,False,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5711.jpg,379885,406739,26854,2170.7714285714287,False,
107104,Piso en venta en Loranca,Madrid,Fuenlabrada,114,5,3,4,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/6148.jpg,286464,304595,18131,2512.842105263158,False,
107105,Piso en venta en Loranca,Madrid,Fuenlabrada,54,3,2,5,True,True,True,Central,A reformar,https://img-portal-inmo.com/fotos/2921.jpg,152101,166648,14547,2816.685185185185,False,
107106,Piso en venta en Centro,Madrid,Getafe,150,1,3,Ático,True,False,True,Gas Natural,A reformar,https://img-portal-inmo.com/fotos/4146.jpg,319058,353806,34748,2127.0533333333333,False,
107107,Piso en venta en La Fortuna,Madrid,Leganés,56,2,1,1,True,False,True,Eléctrica,A reformar,https://img-portal-inmo.com/fotos/2710.jpg,143746,152579,8833,2566.8928571428573,False,
107108,Piso en venta en Loranca,Madrid,Móstoles,172,4,3,4,True,False,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/1461.jpg,411965,462827,50862,2395.1453488372094,False,
107109,Piso en venta en Sur,Madrid,Móstoles,172,1,2,Ático,False,True,False,Central,A reformar,https://img-portal-inmo.com/fotos/8177.jpg,391587,412996,21409,2276.6686046511627,False,
107110,Piso en venta en Loranca,Madrid,Getafe,105,1,3,6,True,False,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/1111.jpg,254351,288547,34196,2422.390476190476,False,
107111,Piso en venta en Norte,Madrid,Getafe,70,4,2,5,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/7178.jpg,181526,186727,5201,2593.2285714285713,False,
107112,Piso en venta en Centro,Madrid,Leganés,59,1,1,5,True,True,True,Central,Buen estado,https://img-portal-inmo.com/fotos/9319.jpg,162889,177159,14270,2760.830508474576,False,
107113,Piso en venta en Norte,Madrid,Fuenlabrada,66,2,1,1,True,True,False,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/5722.jpg,217606,247607,30001,3297.060606060606,False,
107114,Piso en venta en Norte,Madrid,Getafe,133,2,1,Ático,True,True,True,No tiene,Obra nueva,https://img-portal-inmo.com/fotos/2061.jpg,303542,313475,9933,2282.2706766917295,False,
107115,Piso en venta en Norte,Madrid,Pinto,109,1,1,Bajo,False,False,True,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/7514.jpg,220517,253115,32598,2023.091743119266,False,
107116,Piso en venta en El Bercial,Madrid,Alcorcón,65,3,1,5,False,False,True,Gas Natural,Buen estado,https://img-portal-inmo.com/fotos/1914.jpg,145942,163597,17655,2245.2615384615383,False,
107117,Piso en venta en El Bercial,Madrid,Fuenlabrada,60,1,1,Ático,True,True,False,Eléctrica,Buen estado,https://img-portal-inmo.com/fotos/6908.jpg,181236,192245,11009,3020.6,False,
107118,Piso en venta en La Fortuna,Madrid,Pinto,60,3,2,5,False,True,False,Central,Buen estado,https://img-portal-inmo.com/fotos/1784.jpg,155979,167444,11465,2599.65,False,
107119,Piso en venta en Centro,Madrid,Getafe,86,1,1,4,True,True,True,No tiene,Buen estado,https://img-portal-inmo.com/fotos/5907.jpg,238886,242129,3243,2777.7441860465115,False,
